transaction_id,card_id,bin,brand,card_type,home_country,merchant_id,mcc,merchant_country,amount,currency,card_present,timestamp,device_id,ip_country,ip_address,auth_result,is_fraud_pattern,fraud_scenario,chargeback,device_unique_cards,small_cnp_tx_count,risk_score,triggered_rules
tx_3836,card_729,510000,Mastercard,credit,FR,m_236,6051,AU,985.78,USD,False,2025-11-10 03:22:28.680621,device_704,FR,51.161.59.227,approved,0,,0,6,1,40,"high_amount_cnp,shared_device_many_cards"
tx_3837,card_92,400000,Visa,credit,CA,m_36,5411,AU,51.29,USD,False,2025-10-08 04:05:48.680621,device_2538,CA,23.19.184.212,approved,0,,0,5,0,15,shared_device_many_cards
tx_3838,card_956,530000,Mastercard,prepaid,US,m_43,4814,BR,285.64,USD,True,2025-11-03 15:27:00.680621,device_392,US,23.197.232.51,approved,0,,0,3,0,0,
tx_3839,card_938,370000,Amex,credit,MX,m_108,4816,GB,43.98,USD,False,2025-11-05 16:26:03.680621,device_4124,MX,101.108.35.11,approved,0,,0,2,0,0,
tx_3840,card_272,400000,Visa,credit,FR,m_209,6051,MX,458.38,USD,False,2025-10-27 04:07:30.680621,device_857,FR,51.181.199.139,approved,0,,0,5,0,15,shared_device_many_cards
tx_3841,card_652,520000,Mastercard,debit,US,m_29,6051,FR,50.53,USD,False,2025-11-07 12:13:07.680621,device_3882,US,23.78.234.167,approved,0,,0,3,0,0,
tx_3842,card_321,510000,Mastercard,credit,MX,m_140,6011,CA,176.44,USD,False,2025-11-22 19:40:21.680621,device_4913,MX,101.27.232.137,approved,0,,0,5,0,15,shared_device_many_cards
tx_3843,card_1027,510000,Mastercard,credit,MX,m_147,6011,GB,37.16,USD,True,2025-10-28 19:24:59.680621,device_3685,MX,101.230.1.117,approved,0,,0,5,0,15,shared_device_many_cards
tx_3844,card_776,370000,Amex,credit,MX,m_219,6011,GB,169.69,USD,True,2025-10-18 07:10:16.680621,device_1874,MX,101.147.45.95,approved,0,,0,6,0,15,shared_device_many_cards
tx_3845,card_434,520000,Mastercard,debit,GB,m_122,4816,MX,117.09,USD,False,2025-11-16 05:30:35.680621,device_2462,GB,51.197.8.114,approved,0,,0,4,0,0,
tx_3846,card_347,400100,Visa,debit,GB,m_206,5999,BR,188.31,USD,True,2025-11-20 17:37:45.680621,device_2873,GB,51.33.23.178,approved,0,,0,4,0,0,
tx_3847,card_628,370000,Amex,credit,AU,m_62,5732,GB,704.97,USD,False,2025-11-15 11:00:04.680621,device_1978,US,23.13.207.170,approved,0,,0,4,0,45,"high_amount_cnp,geo_mismatch_cnp"
tx_3848,card_690,370000,Amex,credit,AU,m_113,6051,CA,170.44,USD,False,2025-11-05 15:03:38.680621,device_3335,AU,101.84.164.115,approved,0,,0,4,0,0,
tx_3849,card_461,370000,Amex,credit,GB,m_32,5732,MX,387.41,USD,True,2025-11-14 16:10:24.680621,device_2365,GB,51.143.225.148,approved,0,,0,2,0,0,
tx_3850,card_1150,400000,Visa,credit,DE,m_161,4814,CA,85.49,USD,False,2025-11-15 18:59:23.680621,device_3801,DE,51.193.139.129,approved,0,,0,7,0,15,shared_device_many_cards
tx_3851,card_177,510000,Mastercard,credit,DE,m_126,6051,AU,736.6,USD,False,2025-11-27 03:03:26.680621,device_569,DE,51.126.207.54,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_3852,card_302,520000,Mastercard,debit,BR,m_140,6011,CA,170.42,USD,True,2025-10-13 03:42:22.680621,device_3736,MX,101.36.227.248,approved,0,,0,5,0,15,shared_device_many_cards
tx_3853,card_410,370000,Amex,credit,GB,m_57,5999,MX,9.74,USD,False,2025-10-29 12:01:41.680621,device_3937,GB,51.158.101.103,approved,0,,0,6,1,15,shared_device_many_cards
tx_3854,card_992,510000,Mastercard,credit,FR,m_200,4814,US,52.61,USD,False,2025-10-11 13:03:37.680621,device_3639,FR,51.56.37.226,approved,0,,0,3,0,0,
tx_3855,card_600,400000,Visa,credit,DE,m_83,4816,DE,287.01,USD,False,2025-10-18 07:20:40.680621,device_4701,DE,51.216.26.18,approved,0,,0,2,0,0,
tx_3856,card_109,520000,Mastercard,debit,MX,m_216,5411,US,95.38,USD,True,2025-10-10 05:57:41.680621,device_1395,MX,101.137.146.150,approved,0,,0,9,0,15,shared_device_many_cards
tx_3857,card_902,370000,Amex,credit,MX,m_209,6051,MX,146.06,USD,False,2025-10-16 07:36:31.680621,device_2922,MX,101.216.229.143,approved,0,,0,2,0,0,
tx_3858,card_142,370000,Amex,credit,DE,m_169,6011,DE,298.35,USD,True,2025-10-30 14:31:19.680621,device_4252,DE,51.208.175.191,approved,0,,0,1,0,0,
tx_3859,card_1191,520000,Mastercard,debit,AU,m_116,5999,MX,122.98,USD,False,2025-10-30 04:04:44.680621,device_4650,AU,101.245.13.108,declined,0,,0,6,0,15,shared_device_many_cards
tx_3860,card_474,530000,Mastercard,prepaid,DE,m_171,6051,BR,459.38,USD,False,2025-10-30 16:29:26.680621,device_2951,DE,51.28.159.92,approved,1,high_risk_bin_mcc,1,5,0,15,shared_device_many_cards
tx_3861,card_520,530000,Mastercard,prepaid,AU,m_112,6011,BR,180.49,USD,True,2025-11-16 04:48:22.680621,device_2851,AU,101.197.57.244,approved,0,,0,4,0,0,
tx_3862,card_635,530000,Mastercard,prepaid,FR,m_205,5732,US,530.84,USD,False,2025-11-21 06:18:34.680621,device_1929,FR,51.232.110.155,approved,0,,0,4,1,25,high_amount_cnp
tx_3863,card_141,530000,Mastercard,prepaid,US,m_62,5732,GB,233.26,USD,False,2025-10-22 23:32:59.680621,device_2237,US,23.77.100.178,approved,0,,0,3,0,0,
tx_3864,card_605,510000,Mastercard,credit,BR,m_155,5732,US,168.84,USD,False,2025-11-13 11:19:19.680621,device_2700,BR,101.124.78.245,declined,0,,0,5,0,15,shared_device_many_cards
tx_3865,card_698,370000,Amex,credit,MX,m_226,5732,US,397.49,USD,False,2025-11-14 15:03:42.680621,device_4534,MX,101.47.133.40,approved,0,,0,4,1,0,
tx_3866,card_311,520000,Mastercard,debit,FR,m_117,6051,AU,787.03,USD,False,2025-10-31 09:28:20.680621,device_2241,FR,51.246.199.225,approved,0,,0,3,0,25,high_amount_cnp
tx_3867,card_614,400000,Visa,credit,MX,m_210,7995,AU,963.0,USD,False,2025-10-11 04:41:08.680621,device_3527,MX,101.244.117.163,approved,1,high_amount_cnp,0,2,0,25,high_amount_cnp
tx_3868,card_504,400000,Visa,credit,GB,m_22,7995,GB,227.91,USD,False,2025-11-21 20:37:46.680621,device_4977,GB,51.62.198.69,approved,0,,0,1,0,0,
tx_3869,card_159,510000,Mastercard,credit,GB,m_104,7995,CA,413.33,USD,False,2025-11-09 20:50:20.680621,device_201,GB,51.96.189.134,approved,0,,0,4,0,0,
tx_3870,card_221,370000,Amex,credit,US,m_181,5411,DE,42.79,USD,True,2025-11-15 20:28:38.680621,device_1710,US,23.229.7.52,approved,0,,0,5,0,15,shared_device_many_cards
tx_3871,card_766,370000,Amex,credit,MX,m_132,6011,FR,137.0,USD,False,2025-11-08 18:24:23.680621,device_2955,MX,101.118.121.128,approved,0,,0,6,0,15,shared_device_many_cards
tx_3872,card_1021,520000,Mastercard,debit,CA,m_173,6051,CA,745.03,USD,False,2025-10-20 19:14:14.680621,device_3895,CA,23.202.203.77,declined,0,,0,3,0,35,"high_amount_cnp,declined_high_amount"
tx_3873,card_895,400000,Visa,credit,US,m_209,6051,MX,63.48,USD,False,2025-11-12 02:42:00.680621,device_2640,US,23.28.168.12,approved,0,,0,4,0,0,
tx_3874,card_1158,400000,Visa,credit,DE,m_32,5732,MX,170.16,USD,False,2025-10-24 19:30:24.680621,device_3191,DE,51.3.24.41,declined,0,,0,3,0,0,
tx_3875,card_151,370000,Amex,credit,BR,m_127,5411,US,48.18,USD,False,2025-10-18 17:45:28.680621,device_454,BR,101.167.217.37,approved,0,,0,5,0,15,shared_device_many_cards
tx_3876,card_1006,400000,Visa,credit,MX,m_107,4814,GB,183.1,USD,False,2025-12-03 19:02:09.680621,device_3766,CA,23.129.41.71,approved,0,,0,9,0,35,"geo_mismatch_cnp,shared_device_many_cards"
tx_3877,card_267,520000,Mastercard,debit,US,m_125,7995,GB,609.81,USD,False,2025-10-16 11:18:40.680621,device_1893,US,23.71.98.155,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_3878,card_655,370000,Amex,credit,CA,m_94,5732,MX,419.56,USD,False,2025-11-13 09:48:45.680621,device_4694,AU,101.207.244.65,approved,0,,0,4,1,20,geo_mismatch_cnp
tx_3879,card_206,520000,Mastercard,debit,MX,m_239,4814,US,142.64,USD,True,2025-10-29 03:00:18.680621,device_603,MX,101.134.63.252,approved,0,,0,7,0,15,shared_device_many_cards
tx_3880,card_49,400000,Visa,credit,CA,m_26,5732,CA,93.74,USD,False,2025-11-22 05:14:33.680621,device_2008,CA,23.211.185.162,approved,0,,0,6,0,15,shared_device_many_cards
tx_3881,card_1085,400000,Visa,credit,DE,m_24,6051,CA,300.05,USD,False,2025-11-17 15:13:42.680621,device_576,DE,51.64.36.69,approved,0,,0,1,1,0,
tx_3882,card_820,400100,Visa,debit,FR,m_192,6011,CA,9.67,USD,False,2025-10-09 23:49:19.680621,device_3365,FR,51.41.203.147,approved,0,,0,2,1,0,
tx_3883,card_1021,520000,Mastercard,debit,CA,m_41,6051,FR,372.22,USD,False,2025-10-19 18:10:26.680621,device_3938,CA,23.114.14.79,approved,0,,0,3,0,0,
tx_3884,card_1007,400100,Visa,debit,BR,m_63,5999,GB,250.98,USD,True,2025-11-02 08:56:36.680621,device_954,AU,101.122.216.96,approved,0,,0,3,0,0,
tx_3885,card_765,510000,Mastercard,credit,DE,m_71,4814,GB,180.39,USD,True,2025-12-06 03:07:18.680621,device_4842,DE,51.236.222.140,approved,0,,0,5,0,15,shared_device_many_cards
tx_3886,card_805,520000,Mastercard,debit,BR,m_70,6051,DE,491.39,USD,False,2025-10-09 09:44:46.680621,device_1998,BR,101.34.116.91,approved,0,,0,4,0,0,
tx_3887,card_450,510000,Mastercard,credit,BR,m_126,6051,AU,813.18,USD,False,2025-11-10 06:49:52.680621,device_1147,BR,101.205.232.52,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_3888,card_954,510000,Mastercard,credit,US,m_74,5411,MX,12.67,USD,True,2025-12-05 10:50:33.680621,device_1970,US,23.133.164.84,approved,0,,0,5,0,15,shared_device_many_cards
tx_3889,card_167,530000,Mastercard,prepaid,FR,m_184,7995,DE,60.56,USD,False,2025-10-26 01:29:08.680621,device_2565,FR,51.132.154.142,approved,1,high_risk_bin_mcc,0,6,0,15,shared_device_many_cards
tx_3890,card_455,520000,Mastercard,debit,GB,m_107,4814,GB,97.59,USD,False,2025-11-01 01:31:08.680621,device_3517,GB,51.222.57.59,approved,0,,0,3,0,0,
tx_3891,card_325,510000,Mastercard,credit,CA,m_235,5968,FR,291.0,USD,False,2025-10-15 04:14:22.680621,device_2533,CA,23.113.113.23,approved,0,,0,5,0,15,shared_device_many_cards
tx_3892,card_542,530000,Mastercard,prepaid,MX,m_38,4816,GB,65.44,USD,False,2025-11-18 07:45:37.680621,device_2110,MX,101.12.164.255,approved,0,,0,1,1,0,
tx_3893,card_166,510000,Mastercard,credit,BR,m_76,6011,MX,261.63,USD,False,2025-11-09 09:03:14.680621,device_2600,BR,101.28.198.85,approved,0,,0,5,0,15,shared_device_many_cards
tx_3894,card_848,370000,Amex,credit,FR,m_197,6051,US,256.78,USD,False,2025-11-23 16:50:33.680621,device_4348,FR,51.26.87.182,approved,0,,0,5,0,15,shared_device_many_cards
tx_3895,card_1047,520000,Mastercard,debit,DE,m_171,6051,BR,871.47,USD,False,2025-12-02 23:42:46.680621,device_803,DE,51.136.199.120,approved,0,,0,4,0,25,high_amount_cnp
tx_3896,card_221,370000,Amex,credit,US,m_66,6011,BR,74.45,USD,False,2025-10-19 05:44:38.680621,device_3379,US,23.203.202.11,approved,0,,0,3,0,0,
tx_3897,card_176,400100,Visa,debit,MX,m_15,5411,BR,66.79,USD,True,2025-10-26 10:15:03.680621,device_2655,MX,101.37.3.89,approved,0,,0,3,0,0,
tx_3898,card_1023,370000,Amex,credit,AU,m_250,7995,BR,550.13,USD,False,2025-11-07 23:20:21.680621,device_2824,AU,101.250.239.116,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_3899,card_669,370000,Amex,credit,US,m_233,5411,AU,7.61,USD,False,2025-12-02 10:01:05.680621,device_1603,US,23.183.250.161,approved,0,,0,2,1,0,
tx_3900,card_525,370000,Amex,credit,US,m_195,4816,CA,217.7,USD,False,2025-11-10 13:44:43.680621,device_553,US,23.74.130.231,approved,0,,0,2,2,0,
tx_3901,card_476,400100,Visa,debit,FR,m_200,4814,US,59.54,USD,True,2025-10-16 05:45:42.680621,device_603,FR,51.110.200.233,approved,0,,0,7,0,15,shared_device_many_cards
tx_3902,card_720,400100,Visa,debit,US,m_212,4814,AU,115.15,USD,True,2025-11-28 04:33:11.680621,device_3488,US,23.181.201.237,approved,0,,0,2,0,0,
tx_3903,card_1,370000,Amex,credit,CA,m_34,5732,DE,567.83,USD,False,2025-10-18 01:24:59.680621,device_848,CA,23.149.82.105,approved,0,,0,5,0,40,"high_amount_cnp,shared_device_many_cards"
tx_3904,card_573,370000,Amex,credit,CA,m_215,4816,US,185.58,USD,False,2025-10-28 03:34:14.680621,device_251,CA,23.21.185.203,approved,0,,0,4,0,0,
tx_3905,card_429,520000,Mastercard,debit,US,m_242,5411,AU,95.14,USD,False,2025-10-11 01:38:42.680621,device_4163,US,23.85.129.71,approved,0,,0,3,0,0,
tx_3906,card_1178,510000,Mastercard,credit,MX,m_249,5411,FR,117.1,USD,False,2025-10-29 14:56:11.680621,device_1404,MX,101.20.241.103,approved,0,,0,4,0,0,
tx_3907,card_1080,370000,Amex,credit,MX,m_227,4814,FR,254.17,USD,True,2025-11-19 19:23:28.680621,device_1881,MX,101.180.148.178,approved,0,,0,5,0,15,shared_device_many_cards
tx_3908,card_374,370000,Amex,credit,BR,m_227,4814,FR,248.54,USD,True,2025-10-08 05:07:44.680621,device_3867,BR,101.32.229.11,approved,0,,0,5,0,15,shared_device_many_cards
tx_3909,card_925,510000,Mastercard,credit,DE,m_154,4814,GB,222.43,USD,False,2025-10-21 07:50:07.680621,device_4463,DE,51.35.223.82,approved,0,,0,6,1,15,shared_device_many_cards
tx_3910,card_1060,510000,Mastercard,credit,FR,m_210,7995,AU,144.95,USD,False,2025-11-24 12:49:25.680621,device_3522,FR,51.107.202.167,approved,0,,0,2,1,0,
tx_3911,card_1100,400000,Visa,credit,BR,m_41,6051,FR,377.98,USD,False,2025-10-14 09:13:05.680621,device_1287,BR,101.167.180.169,approved,0,,0,5,0,15,shared_device_many_cards
tx_3912,card_1185,520000,Mastercard,debit,AU,m_215,4816,US,99.3,USD,False,2025-10-16 19:49:36.680621,device_160,AU,101.186.41.16,approved,0,,0,6,0,15,shared_device_many_cards
tx_3913,card_1028,370000,Amex,credit,BR,m_73,5411,AU,164.11,USD,False,2025-11-06 10:17:20.680621,device_4406,BR,101.65.65.219,approved,0,,0,5,0,15,shared_device_many_cards
tx_3914,card_1095,370000,Amex,credit,AU,m_132,6011,FR,43.98,USD,False,2025-10-28 03:33:48.680621,device_391,AU,101.214.5.231,approved,0,,0,4,0,0,
tx_3915,card_1115,510000,Mastercard,credit,BR,m_96,4816,AU,174.91,USD,False,2025-10-21 00:38:37.680621,device_1057,CA,23.118.1.97,approved,0,,0,4,0,20,geo_mismatch_cnp
tx_3916,card_848,370000,Amex,credit,FR,m_166,4816,DE,148.48,USD,False,2025-11-03 08:03:15.680621,device_1167,FR,51.140.101.233,approved,0,,0,6,0,15,shared_device_many_cards
tx_3917,card_491,400000,Visa,credit,GB,m_229,6011,CA,239.62,USD,True,2025-10-27 19:55:15.680621,device_4705,GB,51.222.72.15,approved,0,,0,2,1,0,
tx_3918,card_812,370000,Amex,credit,MX,m_5,5968,FR,225.61,USD,False,2025-12-05 19:19:41.680621,device_917,MX,101.202.113.63,approved,0,,0,2,1,0,
tx_3919,card_387,510000,Mastercard,credit,AU,m_122,4816,MX,87.39,USD,False,2025-11-17 22:18:09.680621,device_3493,AU,101.241.156.4,approved,0,,0,5,0,15,shared_device_many_cards
tx_3920,card_708,510000,Mastercard,credit,CA,m_191,4814,AU,208.26,USD,True,2025-10-08 02:15:09.680621,device_2083,FR,51.129.32.9,approved,0,,0,3,0,0,
tx_3921,card_879,510000,Mastercard,credit,US,m_164,4814,FR,269.78,USD,True,2025-11-19 06:36:56.680621,device_3203,US,23.237.2.15,approved,0,,0,3,0,0,
tx_3922,card_520,530000,Mastercard,prepaid,AU,m_192,6011,CA,204.17,USD,False,2025-11-04 20:35:10.680621,device_2377,AU,101.169.14.51,approved,0,,0,2,0,0,
tx_3923,card_3,400100,Visa,debit,FR,m_109,5999,FR,171.37,USD,True,2025-10-17 04:14:12.680621,device_4013,DE,51.211.87.1,approved,0,,0,1,0,0,
tx_3924,card_1118,400100,Visa,debit,DE,m_229,6011,CA,26.68,USD,False,2025-11-05 15:58:55.680621,device_786,DE,51.3.162.9,approved,0,,0,3,0,0,
tx_3925,card_1161,400100,Visa,debit,CA,m_221,7995,BR,41.41,USD,False,2025-12-06 03:56:16.680621,device_3342,CA,23.212.50.99,approved,0,,0,7,0,15,shared_device_many_cards
tx_3926,card_982,510000,Mastercard,credit,AU,m_142,4816,MX,35.74,USD,False,2025-10-19 19:35:00.680621,device_2703,AU,101.169.190.81,approved,0,,0,3,0,0,
tx_3927,card_154,400100,Visa,debit,DE,m_92,5411,MX,61.35,USD,False,2025-10-23 17:53:54.680621,device_1091,BR,101.24.166.98,approved,0,,0,4,0,20,geo_mismatch_cnp
tx_3928,card_1051,510000,Mastercard,credit,BR,m_128,5732,MX,174.2,USD,False,2025-11-20 03:57:32.680621,device_2492,BR,101.138.29.156,approved,0,,0,5,0,15,shared_device_many_cards
tx_3929,card_825,510000,Mastercard,credit,BR,m_74,5411,MX,25.82,USD,False,2025-11-16 05:40:34.680621,device_1429,GB,51.101.186.23,approved,0,,0,4,0,20,geo_mismatch_cnp
tx_3930,card_468,520000,Mastercard,debit,CA,m_80,5732,US,154.07,USD,False,2025-10-16 09:29:34.680621,device_949,CA,23.81.166.163,approved,0,,0,5,0,15,shared_device_many_cards
tx_3931,card_876,400100,Visa,debit,FR,m_88,7995,US,235.2,USD,False,2025-11-26 03:14:17.680621,device_3567,FR,51.237.228.90,approved,0,,0,7,0,15,shared_device_many_cards
tx_3932,card_958,400100,Visa,debit,US,m_22,7995,GB,712.12,USD,False,2025-11-15 23:19:27.680621,device_331,US,23.141.9.121,declined,0,,0,4,2,35,"high_amount_cnp,declined_high_amount"
tx_3933,card_1153,400100,Visa,debit,BR,m_89,6051,FR,430.9,USD,False,2025-10-09 21:12:50.680621,device_2087,BR,101.183.3.241,approved,0,,0,9,0,15,shared_device_many_cards
tx_3934,card_156,530000,Mastercard,prepaid,US,m_26,5732,CA,148.97,USD,True,2025-11-29 17:30:55.680621,device_3538,US,23.158.67.91,approved,0,,0,5,0,15,shared_device_many_cards
tx_3935,card_1086,530000,Mastercard,prepaid,BR,m_75,4814,FR,88.45,USD,False,2025-10-29 07:58:40.680621,device_3015,BR,101.168.151.186,declined,0,,0,4,1,0,
tx_3936,card_910,370000,Amex,credit,US,m_197,6051,US,426.16,USD,False,2025-12-04 20:17:20.680621,device_1484,US,23.180.208.226,approved,0,,0,7,1,15,shared_device_many_cards
tx_3937,card_799,510000,Mastercard,credit,AU,m_172,5732,FR,181.19,USD,True,2025-11-25 02:29:55.680621,device_4912,AU,101.45.54.96,approved,0,,0,5,0,15,shared_device_many_cards
tx_3938,card_1080,370000,Amex,credit,MX,m_201,4814,MX,186.75,USD,False,2025-12-04 11:20:02.680621,device_4492,MX,101.156.169.239,approved,0,,0,2,0,0,
tx_3939,card_804,400000,Visa,credit,GB,m_91,4816,DE,138.74,USD,False,2025-11-16 22:11:10.680621,device_1170,GB,51.128.166.53,approved,0,,0,5,0,15,shared_device_many_cards
tx_3940,card_809,400100,Visa,debit,CA,m_25,5968,BR,57.97,USD,False,2025-10-16 11:24:42.680621,device_3188,CA,23.182.237.19,approved,0,,0,5,0,15,shared_device_many_cards
tx_3941,card_222,400000,Visa,credit,BR,m_129,5411,CA,77.66,USD,False,2025-10-18 12:57:59.680621,device_2856,BR,101.85.92.59,approved,0,,0,3,0,0,
tx_3942,card_97,370000,Amex,credit,CA,m_147,6011,GB,272.7,USD,False,2025-10-27 12:14:44.680621,device_3105,CA,23.192.31.3,approved,0,,0,5,0,15,shared_device_many_cards
tx_3943,card_326,370000,Amex,credit,GB,m_134,4814,DE,215.74,USD,False,2025-10-26 23:03:25.680621,device_2231,GB,51.36.66.116,approved,0,,0,4,0,0,
tx_3944,card_86,400000,Visa,credit,FR,m_172,5732,FR,467.77,USD,True,2025-11-25 02:18:16.680621,device_2301,FR,51.54.59.126,approved,0,,0,2,1,0,
tx_3945,card_777,510000,Mastercard,credit,DE,m_92,5411,MX,12.65,USD,False,2025-12-02 12:20:10.680621,device_4951,DE,51.245.64.238,approved,0,,0,6,0,15,shared_device_many_cards
tx_3946,card_268,370000,Amex,credit,US,m_76,6011,MX,104.77,USD,True,2025-11-08 20:02:33.680621,device_3228,US,23.112.108.248,approved,0,,0,6,0,15,shared_device_many_cards
tx_3947,card_1087,510000,Mastercard,credit,GB,m_242,5411,AU,16.98,USD,False,2025-11-27 08:22:50.680621,device_2890,GB,51.74.187.203,approved,0,,0,3,0,0,
tx_3948,card_975,400000,Visa,credit,BR,m_162,6011,AU,139.41,USD,False,2025-10-18 03:22:29.680621,device_4474,BR,101.132.120.239,approved,0,,0,6,0,15,shared_device_many_cards
tx_3949,card_213,400100,Visa,debit,US,m_219,6011,GB,46.54,USD,True,2025-10-31 12:28:13.680621,device_420,US,23.4.2.240,approved,0,,0,5,0,15,shared_device_many_cards
tx_3950,card_783,510000,Mastercard,credit,MX,m_29,6051,FR,929.47,USD,False,2025-10-30 23:39:09.680621,device_4067,MX,101.152.141.160,approved,0,,0,2,0,25,high_amount_cnp
tx_3951,card_807,400100,Visa,debit,DE,m_52,4816,MX,266.5,USD,False,2025-11-21 20:44:22.680621,device_2070,DE,51.158.141.56,approved,0,,0,2,1,0,
tx_3952,card_779,400000,Visa,credit,BR,m_111,4814,DE,16.82,USD,False,2025-10-12 03:36:24.680621,device_3702,BR,101.87.218.69,approved,0,,0,4,0,0,
tx_3953,card_29,510000,Mastercard,credit,FR,m_230,6051,DE,130.21,USD,False,2025-11-14 09:25:30.680621,device_2813,FR,51.118.152.231,approved,0,,0,5,0,15,shared_device_many_cards
tx_3954,card_191,520000,Mastercard,debit,FR,m_103,5968,DE,206.31,USD,False,2025-11-11 09:19:06.680621,device_4654,FR,51.200.15.132,approved,0,,0,2,0,0,
tx_3955,card_404,400000,Visa,credit,US,m_233,5411,AU,18.97,USD,True,2025-12-03 05:47:55.680621,device_4223,US,23.168.27.236,approved,0,,0,3,1,0,
tx_3956,card_659,510000,Mastercard,credit,MX,m_65,6011,GB,13.6,USD,False,2025-12-02 12:28:06.680621,device_3516,MX,101.160.230.114,approved,0,,0,4,0,0,
tx_3957,card_878,520000,Mastercard,debit,MX,m_34,5732,DE,591.52,USD,False,2025-11-25 04:43:17.680621,device_2703,MX,101.36.193.244,approved,0,,0,3,0,25,high_amount_cnp
tx_3958,card_1194,370000,Amex,credit,MX,m_240,6011,US,114.43,USD,False,2025-10-29 03:04:26.680621,device_2512,MX,101.250.107.29,approved,0,,0,4,0,0,
tx_3959,card_686,400100,Visa,debit,FR,m_232,5732,MX,336.19,USD,False,2025-10-17 10:56:35.680621,device_3818,FR,51.198.48.98,approved,0,,0,1,0,0,
tx_3960,card_487,400100,Visa,debit,DE,m_134,4814,DE,233.65,USD,True,2025-10-10 10:25:22.680621,device_22,DE,51.111.198.80,approved,0,,0,4,1,0,
tx_3961,card_1086,530000,Mastercard,prepaid,BR,m_17,5732,US,683.74,USD,True,2025-10-27 02:49:02.680621,device_4105,BR,101.6.120.96,approved,0,,0,6,1,15,shared_device_many_cards
tx_3962,card_391,510000,Mastercard,credit,BR,m_134,4814,DE,57.11,USD,False,2025-12-04 00:44:31.680621,device_4949,BR,101.170.22.95,approved,0,,0,7,0,15,shared_device_many_cards
tx_3963,card_764,400100,Visa,debit,US,m_193,5968,BR,54.66,USD,False,2025-10-29 17:21:07.680621,device_713,US,23.70.201.161,approved,0,,0,5,0,15,shared_device_many_cards
tx_3964,card_1052,520000,Mastercard,debit,BR,m_197,6051,US,129.21,USD,False,2025-10-26 22:36:50.680621,device_1300,BR,101.160.169.60,approved,0,,0,6,0,15,shared_device_many_cards
tx_3965,card_227,400100,Visa,debit,MX,m_222,4816,AU,180.27,USD,False,2025-11-04 14:24:33.680621,device_3691,MX,101.27.96.71,approved,0,,0,7,0,15,shared_device_many_cards
tx_3966,card_709,370000,Amex,credit,CA,m_172,5732,FR,483.87,USD,False,2025-10-31 19:21:16.680621,device_2195,CA,23.38.149.217,approved,0,,0,4,0,0,
tx_3967,card_786,510000,Mastercard,credit,MX,m_6,5968,GB,211.26,USD,False,2025-12-06 09:50:39.680621,device_2702,MX,101.124.182.160,approved,0,,0,3,1,0,
tx_3968,card_301,520000,Mastercard,debit,FR,m_215,4816,US,166.02,USD,False,2025-11-12 16:44:51.680621,device_2824,FR,51.21.76.18,approved,0,,0,5,0,15,shared_device_many_cards
